id,project_id,date,overall_gyr_status,open_issues_count,past_due_actions_count,open_risks_count,open_ranked_risks_count,active_changes_count,created_at,updated_at,num_overall_gyr_status
14244,126,2023-11-15,green,1,2,4,3,2,2023-11-15 23:00:10,2023-11-15 23:00:10,1
14245,127,2023-11-15,green,1,3,0,0,0,2023-11-15 23:00:11,2023-11-15 23:00:11,1
14246,131,2023-11-15,green,0,0,0,0,0,2023-11-15 23:00:11,2023-11-15 23:00:11,1
14247,132,2023-11-15,yellow,2,6,2,2,1,2023-11-15 23:00:12,2023-11-15 23:00:12,2
14248,133,2023-11-15,yellow,1,3,0,0,0,2023-11-15 23:00:12,2023-11-15 23:00:12,2
14249,134,2023-11-15,green,0,1,0,0,0,2023-11-15 23:00:12,2023-11-15 23:00:12,1
14250,135,2023-11-15,green,65,65,25,10,0,2023-11-15 23:00:13,2023-11-15 23:00:13,1
14251,201,2023-11-15,red,0,2,1,1,1,2023-11-15 23:00:13,2023-11-15 23:00:13,3
14252,202,2023-11-15,green,0,0,0,0,0,2023-11-15 23:00:13,2023-11-15 23:00:13,1
14253,5,2023-11-16,green,0,1,0,0,0,2023-11-16 23:00:06,2023-11-16 23:00:06,1
14254,30,2023-11-16,green,0,1,0,0,0,2023-11-16 23:00:06,2023-11-16 23:00:06,1
14255,56,2023-11-16,red,0,6,2,1,0,2023-11-16 23:00:07,2023-11-16 23:00:07,3
14256,58,2023-11-16,yellow,0,0,0,0,0,2023-11-16 23:00:07,2023-11-16 23:00:07,2
14257,60,2023-11-16,yellow,0,3,1,1,0,2023-11-16 23:00:07,2023-11-16 23:00:07,2
14258,126,2023-11-16,green,1,2,4,3,2,2023-11-16 23:00:08,2023-11-16 23:00:08,1
14259,127,2023-11-16,green,1,3,0,0,0,2023-11-16 23:00:08,2023-11-16 23:00:08,1
14260,131,2023-11-16,green,0,0,0,0,0,2023-11-16 23:00:08,2023-11-16 23:00:08,1
14261,132,2023-11-16,yellow,2,6,2,2,1,2023-11-16 23:00:09,2023-11-16 23:00:09,2
14262,133,2023-11-16,yellow,1,3,0,0,0,2023-11-16 23:00:09,2023-11-16 23:00:09,2
14263,134,2023-11-16,green,0,1,0,0,0,2023-11-16 23:00:09,2023-11-16 23:00:09,1
14264,135,2023-11-16,green,65,65,25,10,0,2023-11-16 23:00:10,2023-11-16 23:00:10,1
14265,201,2023-11-16,red,0,2,1,1,1,2023-11-16 23:00:10,2023-11-16 23:00:10,3
14266,202,2023-11-16,green,0,0,0,0,0,2023-11-16 23:00:10,2023-11-16 23:00:10,1
14267,212,2023-11-16,green,0,1,1,0,0,2023-11-16 23:00:11,2023-11-16 23:00:11,1
14268,5,2023-11-17,green,0,1,0,0,0,2023-11-17 23:00:09,2023-11-17 23:00:09,1
14269,30,2023-11-17,green,0,1,0,0,0,2023-11-17 23:00:09,2023-11-17 23:00:09,1
14270,56,2023-11-17,red,0,6,2,1,0,2023-11-17 23:00:09,2023-11-17 23:00:09,3
14271,58,2023-11-17,yellow,0,0,0,0,0,2023-11-17 23:00:10,2023-11-17 23:00:10,2
14272,60,2023-11-17,yellow,0,3,1,1,0,2023-11-17 23:00:10,2023-11-17 23:00:10,2
14273,126,2023-11-17,green,1,2,4,3,2,2023-11-17 23:00:10,2023-11-17 23:00:10,1
14274,127,2023-11-17,green,1,3,0,0,0,2023-11-17 23:00:11,2023-11-17 23:00:11,1
14275,131,2023-11-17,green,0,0,0,0,0,2023-11-17 23:00:11,2023-11-17 23:00:11,1
14276,132,2023-11-17,yellow,2,7,2,2,1,2023-11-17 23:00:12,2023-11-17 23:00:12,2
14277,133,2023-11-17,yellow,1,3,0,0,0,2023-11-17 23:00:12,2023-11-17 23:00:12,2
14278,134,2023-11-17,green,0,1,0,0,0,2023-11-17 23:00:13,2023-11-17 23:00:13,1
14279,135,2023-11-17,green,65,65,25,10,0,2023-11-17 23:00:13,2023-11-17 23:00:13,1
14280,201,2023-11-17,red,0,2,1,1,1,2023-11-17 23:00:14,2023-11-17 23:00:14,3
14281,202,2023-11-17,green,0,0,0,0,0,2023-11-17 23:00:14,2023-11-17 23:00:14,1
14282,212,2023-11-17,green,0,1,1,0,0,2023-11-17 23:00:15,2023-11-17 23:00:15,1
14283,5,2023-11-18,green,0,1,0,0,0,2023-11-18 23:00:02,2023-11-18 23:00:02,1
14284,30,2023-11-18,green,0,1,0,0,0,2023-11-18 23:00:03,2023-11-18 23:00:03,1
14285,56,2023-11-18,red,0,6,2,1,0,2023-11-18 23:00:03,2023-11-18 23:00:03,3
14286,58,2023-11-18,yellow,0,0,0,0,0,2023-11-18 23:00:04,2023-11-18 23:00:04,2
14287,60,2023-11-18,yellow,0,3,1,1,0,2023-11-18 23:00:04,2023-11-18 23:00:04,2
14288,126,2023-11-18,green,1,2,4,3,2,2023-11-18 23:00:04,2023-11-18 23:00:04,1
14289,127,2023-11-18,green,1,3,0,0,0,2023-11-18 23:00:05,2023-11-18 23:00:05,1
14290,131,2023-11-18,green,0,0,0,0,0,2023-11-18 23:00:05,2023-11-18 23:00:05,1
14291,132,2023-11-18,yellow,2,7,2,2,1,2023-11-18 23:00:05,2023-11-18 23:00:05,2
14292,133,2023-11-18,yellow,1,3,0,0,0,2023-11-18 23:00:06,2023-11-18 23:00:06,2
14293,134,2023-11-18,green,0,1,0,0,0,2023-11-18 23:00:06,2023-11-18 23:00:06,1
14294,135,2023-11-18,green,65,65,25,10,0,2023-11-18 23:00:07,2023-11-18 23:00:07,1
14295,201,2023-11-18,red,0,2,1,1,1,2023-11-18 23:00:07,2023-11-18 23:00:07,3
14296,202,2023-11-18,green,0,0,0,0,0,2023-11-18 23:00:07,2023-11-18 23:00:07,1
14297,212,2023-11-18,green,0,3,1,0,0,2023-11-18 23:00:08,2023-11-18 23:00:08,1
14298,5,2023-11-19,green,0,1,0,0,0,2023-11-19 23:00:08,2023-11-19 23:00:08,1
14299,30,2023-11-19,green,0,1,0,0,0,2023-11-19 23:00:09,2023-11-19 23:00:09,1
14300,56,2023-11-19,red,0,6,2,1,0,2023-11-19 23:00:09,2023-11-19 23:00:09,3
14301,58,2023-11-19,yellow,0,0,0,0,0,2023-11-19 23:00:09,2023-11-19 23:00:09,2
14302,60,2023-11-19,yellow,0,3,1,1,0,2023-11-19 23:00:10,2023-11-19 23:00:10,2
14303,126,2023-11-19,green,1,2,4,3,2,2023-11-19 23:00:10,2023-11-19 23:00:10,1
14304,127,2023-11-19,green,1,3,0,0,0,2023-11-19 23:00:10,2023-11-19 23:00:10,1
14305,131,2023-11-19,green,0,0,0,0,0,2023-11-19 23:00:11,2023-11-19 23:00:11,1
14306,132,2023-11-19,yellow,2,7,2,2,1,2023-11-19 23:00:11,2023-11-19 23:00:11,2
14307,133,2023-11-19,yellow,1,3,0,0,0,2023-11-19 23:00:11,2023-11-19 23:00:11,2
14308,134,2023-11-19,green,0,1,0,0,0,2023-11-19 23:00:11,2023-11-19 23:00:11,1
14309,135,2023-11-19,green,65,65,25,10,0,2023-11-19 23:00:12,2023-11-19 23:00:12,1
14310,201,2023-11-19,red,0,2,1,1,1,2023-11-19 23:00:12,2023-11-19 23:00:12,3
14311,202,2023-11-19,green,0,0,0,0,0,2023-11-19 23:00:12,2023-11-19 23:00:12,1
14312,212,2023-11-19,green,0,3,1,0,0,2023-11-19 23:00:13,2023-11-19 23:00:13,1
14313,5,2023-11-20,green,0,1,0,0,0,2023-11-20 23:00:04,2023-11-20 23:00:04,1
14314,30,2023-11-20,green,0,1,0,0,0,2023-11-20 23:00:04,2023-11-20 23:00:04,1
14315,56,2023-11-20,red,0,6,2,1,0,2023-11-20 23:00:04,2023-11-20 23:00:04,3
14316,58,2023-11-20,yellow,0,0,0,0,0,2023-11-20 23:00:04,2023-11-20 23:00:04,2
14317,60,2023-11-20,yellow,0,3,1,1,0,2023-11-20 23:00:05,2023-11-20 23:00:05,2
14318,126,2023-11-20,green,1,2,4,3,2,2023-11-20 23:00:05,2023-11-20 23:00:05,1
14319,127,2023-11-20,green,1,3,0,0,0,2023-11-20 23:00:05,2023-11-20 23:00:05,1
14320,131,2023-11-20,green,0,0,0,0,0,2023-11-20 23:00:06,2023-11-20 23:00:06,1
14321,132,2023-11-20,yellow,2,7,2,2,1,2023-11-20 23:00:06,2023-11-20 23:00:06,2
14322,133,2023-11-20,yellow,1,3,0,0,0,2023-11-20 23:00:06,2023-11-20 23:00:06,2
14323,134,2023-11-20,green,0,1,0,0,0,2023-11-20 23:00:06,2023-11-20 23:00:06,1
14324,135,2023-11-20,green,65,65,25,10,0,2023-11-20 23:00:07,2023-11-20 23:00:07,1
14325,201,2023-11-20,red,0,2,1,1,1,2023-11-20 23:00:07,2023-11-20 23:00:07,3
14326,202,2023-11-20,green,0,0,0,0,0,2023-11-20 23:00:07,2023-11-20 23:00:07,1
14327,212,2023-11-20,green,0,4,1,0,0,2023-11-20 23:00:08,2023-11-20 23:00:08,1
14328,5,2023-11-21,green,0,1,0,0,0,2023-11-21 23:00:05,2023-11-21 23:00:05,1
14329,30,2023-11-21,green,0,1,0,0,0,2023-11-21 23:00:05,2023-11-21 23:00:05,1
14330,56,2023-11-21,red,0,6,2,1,0,2023-11-21 23:00:06,2023-11-21 23:00:06,3
14331,58,2023-11-21,yellow,0,0,0,0,0,2023-11-21 23:00:06,2023-11-21 23:00:06,2
14332,60,2023-11-21,yellow,0,3,1,1,0,2023-11-21 23:00:07,2023-11-21 23:00:07,2
14333,126,2023-11-21,green,1,2,4,3,2,2023-11-21 23:00:08,2023-11-21 23:00:08,1
14334,127,2023-11-21,green,1,3,0,0,0,2023-11-21 23:00:08,2023-11-21 23:00:08,1
14335,131,2023-11-21,green,0,0,0,0,0,2023-11-21 23:00:09,2023-11-21 23:00:09,1
14336,132,2023-11-21,yellow,2,7,2,2,1,2023-11-21 23:00:09,2023-11-21 23:00:09,2
14337,133,2023-11-21,yellow,1,3,0,0,0,2023-11-21 23:00:10,2023-11-21 23:00:10,2
14338,134,2023-11-21,green,0,1,0,0,0,2023-11-21 23:00:10,2023-11-21 23:00:10,1
14339,135,2023-11-21,green,65,65,25,10,0,2023-11-21 23:00:11,2023-11-21 23:00:11,1
14340,201,2023-11-21,red,0,2,1,1,1,2023-11-21 23:00:11,2023-11-21 23:00:11,3
14341,202,2023-11-21,green,0,0,0,0,0,2023-11-21 23:00:12,2023-11-21 23:00:12,1
14342,212,2023-11-21,green,0,7,1,0,0,2023-11-21 23:00:12,2023-11-21 23:00:12,1
14343,5,2023-11-22,green,0,1,0,0,0,2023-11-22 23:00:06,2023-11-22 23:00:06,1
14344,30,2023-11-22,green,0,1,0,0,0,2023-11-22 23:00:06,2023-11-22 23:00:06,1
14345,56,2023-11-22,red,0,6,2,1,0,2023-11-22 23:00:07,2023-11-22 23:00:07,3
14346,58,2023-11-22,yellow,0,0,0,0,0,2023-11-22 23:00:07,2023-11-22 23:00:07,2
14347,60,2023-11-22,yellow,0,3,1,1,0,2023-11-22 23:00:07,2023-11-22 23:00:07,2
14348,126,2023-11-22,green,1,2,4,3,2,2023-11-22 23:00:08,2023-11-22 23:00:08,1
14349,127,2023-11-22,green,1,3,0,0,0,2023-11-22 23:00:08,2023-11-22 23:00:08,1
14350,131,2023-11-22,green,0,0,0,0,0,2023-11-22 23:00:09,2023-11-22 23:00:09,1
14351,132,2023-11-22,yellow,2,7,2,2,1,2023-11-22 23:00:09,2023-11-22 23:00:09,2
14352,133,2023-11-22,yellow,1,3,0,0,0,2023-11-22 23:00:10,2023-11-22 23:00:10,2
14353,134,2023-11-22,green,0,1,0,0,0,2023-11-22 23:00:10,2023-11-22 23:00:10,1
14354,135,2023-11-22,green,65,65,25,10,0,2023-11-22 23:00:10,2023-11-22 23:00:10,1
14355,202,2023-11-22,green,0,0,0,0,0,2023-11-22 23:00:11,2023-11-22 23:00:11,1
14356,213,2023-11-22,green,0,8,3,1,0,2023-11-22 23:00:11,2023-11-22 23:00:11,1
14357,5,2023-11-23,green,0,1,0,0,0,2023-11-23 23:00:05,2023-11-23 23:00:05,1
14358,30,2023-11-23,green,0,1,0,0,0,2023-11-23 23:00:05,2023-11-23 23:00:05,1
14359,56,2023-11-23,red,0,6,2,1,0,2023-11-23 23:00:06,2023-11-23 23:00:06,3
14360,58,2023-11-23,yellow,0,0,0,0,0,2023-11-23 23:00:06,2023-11-23 23:00:06,2
14361,60,2023-11-23,yellow,0,3,1,1,0,2023-11-23 23:00:06,2023-11-23 23:00:06,2
14362,126,2023-11-23,green,1,2,4,3,2,2023-11-23 23:00:06,2023-11-23 23:00:06,1
14363,127,2023-11-23,green,1,3,0,0,0,2023-11-23 23:00:07,2023-11-23 23:00:07,1
14364,131,2023-11-23,green,0,0,0,0,0,2023-11-23 23:00:07,2023-11-23 23:00:07,1
14365,132,2023-11-23,yellow,2,8,2,2,1,2023-11-23 23:00:07,2023-11-23 23:00:07,2
14366,133,2023-11-23,yellow,1,3,0,0,0,2023-11-23 23:00:08,2023-11-23 23:00:08,2
14367,134,2023-11-23,green,0,1,0,0,0,2023-11-23 23:00:08,2023-11-23 23:00:08,1
14368,135,2023-11-23,green,65,65,25,10,0,2023-11-23 23:00:08,2023-11-23 23:00:08,1
14369,202,2023-11-23,green,0,0,0,0,0,2023-11-23 23:00:08,2023-11-23 23:00:08,1
14370,213,2023-11-23,green,0,8,3,1,0,2023-11-23 23:00:09,2023-11-23 23:00:09,1
14371,5,2023-11-24,green,0,1,0,0,0,2023-11-24 23:00:11,2023-11-24 23:00:11,1
14372,30,2023-11-24,green,0,1,0,0,0,2023-11-24 23:00:11,2023-11-24 23:00:11,1
14373,56,2023-11-24,red,0,6,2,1,0,2023-11-24 23:00:12,2023-11-24 23:00:12,3
14374,58,2023-11-24,yellow,0,0,0,0,0,2023-11-24 23:00:12,2023-11-24 23:00:12,2
14375,60,2023-11-24,yellow,0,3,1,1,0,2023-11-24 23:00:12,2023-11-24 23:00:12,2
14376,126,2023-11-24,green,1,2,4,3,2,2023-11-24 23:00:12,2023-11-24 23:00:12,1
14377,127,2023-11-24,green,1,3,0,0,0,2023-11-24 23:00:13,2023-11-24 23:00:13,1
14378,131,2023-11-24,green,0,0,0,0,0,2023-11-24 23:00:13,2023-11-24 23:00:13,1
14379,132,2023-11-24,yellow,2,8,2,2,1,2023-11-24 23:00:13,2023-11-24 23:00:13,2
14380,133,2023-11-24,yellow,1,3,0,0,0,2023-11-24 23:00:14,2023-11-24 23:00:14,2
14381,134,2023-11-24,green,0,1,0,0,0,2023-11-24 23:00:14,2023-11-24 23:00:14,1
14382,135,2023-11-24,green,65,65,25,10,0,2023-11-24 23:00:14,2023-11-24 23:00:14,1
14383,202,2023-11-24,green,0,0,0,0,0,2023-11-24 23:00:14,2023-11-24 23:00:14,1
14384,213,2023-11-24,green,0,8,3,1,0,2023-11-24 23:00:15,2023-11-24 23:00:15,1
14385,5,2023-11-25,green,0,1,0,0,0,2023-11-25 23:00:11,2023-11-25 23:00:11,1
14386,30,2023-11-25,green,0,1,0,0,0,2023-11-25 23:00:11,2023-11-25 23:00:11,1
14387,56,2023-11-25,red,0,6,2,1,0,2023-11-25 23:00:11,2023-11-25 23:00:11,3
14388,58,2023-11-25,yellow,0,0,0,0,0,2023-11-25 23:00:11,2023-11-25 23:00:11,2
14389,60,2023-11-25,yellow,0,3,1,1,0,2023-11-25 23:00:12,2023-11-25 23:00:12,2
14390,126,2023-11-25,green,1,2,4,3,2,2023-11-25 23:00:12,2023-11-25 23:00:12,1
14391,127,2023-11-25,green,1,3,0,0,0,2023-11-25 23:00:12,2023-11-25 23:00:12,1
14392,131,2023-11-25,green,0,0,0,0,0,2023-11-25 23:00:13,2023-11-25 23:00:13,1
14393,132,2023-11-25,yellow,2,8,2,2,1,2023-11-25 23:00:13,2023-11-25 23:00:13,2
14394,133,2023-11-25,yellow,1,3,0,0,0,2023-11-25 23:00:13,2023-11-25 23:00:13,2
14395,134,2023-11-25,green,0,1,0,0,0,2023-11-25 23:00:14,2023-11-25 23:00:14,1
14396,135,2023-11-25,green,65,65,25,10,0,2023-11-25 23:00:14,2023-11-25 23:00:14,1
14397,202,2023-11-25,green,0,0,0,0,0,2023-11-25 23:00:14,2023-11-25 23:00:14,1
14398,213,2023-11-25,green,0,8,3,1,0,2023-11-25 23:00:15,2023-11-25 23:00:15,1
14399,5,2023-11-26,green,0,1,0,0,0,2023-11-26 23:00:10,2023-11-26 23:00:10,1
14400,30,2023-11-26,green,0,1,0,0,0,2023-11-26 23:00:10,2023-11-26 23:00:10,1
14401,56,2023-11-26,red,0,6,2,1,0,2023-11-26 23:00:10,2023-11-26 23:00:10,3
14402,58,2023-11-26,yellow,0,0,0,0,0,2023-11-26 23:00:11,2023-11-26 23:00:11,2
14403,60,2023-11-26,yellow,0,3,1,1,0,2023-11-26 23:00:11,2023-11-26 23:00:11,2
14404,126,2023-11-26,green,1,2,4,3,2,2023-11-26 23:00:11,2023-11-26 23:00:11,1
14405,127,2023-11-26,green,1,3,0,0,0,2023-11-26 23:00:12,2023-11-26 23:00:12,1
14406,131,2023-11-26,green,0,0,0,0,0,2023-11-26 23:00:12,2023-11-26 23:00:12,1
14407,132,2023-11-26,yellow,2,8,2,2,1,2023-11-26 23:00:13,2023-11-26 23:00:13,2
14408,133,2023-11-26,yellow,1,3,0,0,0,2023-11-26 23:00:13,2023-11-26 23:00:13,2
14409,134,2023-11-26,green,0,1,0,0,0,2023-11-26 23:00:14,2023-11-26 23:00:14,1
14410,135,2023-11-26,green,65,65,25,10,0,2023-11-26 23:00:14,2023-11-26 23:00:14,1
14411,202,2023-11-26,green,0,0,0,0,0,2023-11-26 23:00:15,2023-11-26 23:00:15,1
14412,213,2023-11-26,green,0,8,3,1,0,2023-11-26 23:00:15,2023-11-26 23:00:15,1
14413,5,2023-11-27,green,0,1,0,0,0,2023-11-27 23:00:07,2023-11-27 23:00:07,1
14414,30,2023-11-27,green,0,1,0,0,0,2023-11-27 23:00:08,2023-11-27 23:00:08,1
14415,56,2023-11-27,red,0,6,2,1,0,2023-11-27 23:00:08,2023-11-27 23:00:08,3
14416,58,2023-11-27,yellow,0,0,0,0,0,2023-11-27 23:00:09,2023-11-27 23:00:09,2
14417,60,2023-11-27,yellow,0,3,1,1,0,2023-11-27 23:00:09,2023-11-27 23:00:09,2
14418,126,2023-11-27,green,1,2,4,3,2,2023-11-27 23:00:10,2023-11-27 23:00:10,1
14419,127,2023-11-27,green,1,3,0,0,0,2023-11-27 23:00:10,2023-11-27 23:00:10,1
14420,131,2023-11-27,green,0,0,0,0,0,2023-11-27 23:00:11,2023-11-27 23:00:11,1
14421,132,2023-11-27,yellow,2,8,2,2,1,2023-11-27 23:00:11,2023-11-27 23:00:11,2
14422,133,2023-11-27,yellow,1,3,0,0,0,2023-11-27 23:00:12,2023-11-27 23:00:12,2
14423,134,2023-11-27,green,0,1,0,0,0,2023-11-27 23:00:12,2023-11-27 23:00:12,1
14424,135,2023-11-27,green,65,65,25,10,0,2023-11-27 23:00:13,2023-11-27 23:00:13,1
14425,202,2023-11-27,green,0,0,0,0,0,2023-11-27 23:00:13,2023-11-27 23:00:13,1
14426,213,2023-11-27,green,0,9,3,1,0,2023-11-27 23:00:13,2023-11-27 23:00:13,1
14427,5,2023-11-28,green,0,1,0,0,0,2023-11-28 23:00:08,2023-11-28 23:00:08,1
14428,30,2023-11-28,green,0,1,0,0,0,2023-11-28 23:00:08,2023-11-28 23:00:08,1
14429,56,2023-11-28,red,0,6,2,1,0,2023-11-28 23:00:09,2023-11-28 23:00:09,3
14430,58,2023-11-28,yellow,0,0,0,0,0,2023-11-28 23:00:09,2023-11-28 23:00:09,2
14431,60,2023-11-28,yellow,0,3,1,1,0,2023-11-28 23:00:09,2023-11-28 23:00:09,2
14432,126,2023-11-28,green,1,2,4,3,2,2023-11-28 23:00:10,2023-11-28 23:00:10,1
14433,127,2023-11-28,green,1,3,0,0,0,2023-11-28 23:00:10,2023-11-28 23:00:10,1
14434,131,2023-11-28,green,0,0,0,0,0,2023-11-28 23:00:10,2023-11-28 23:00:10,1
14435,132,2023-11-28,yellow,2,8,2,2,1,2023-11-28 23:00:11,2023-11-28 23:00:11,2
14436,133,2023-11-28,yellow,1,3,0,0,0,2023-11-28 23:00:11,2023-11-28 23:00:11,2
14437,134,2023-11-28,green,0,1,0,0,0,2023-11-28 23:00:11,2023-11-28 23:00:11,1
14438,135,2023-11-28,green,65,65,25,10,0,2023-11-28 23:00:11,2023-11-28 23:00:11,1
14439,202,2023-11-28,green,0,0,0,0,0,2023-11-28 23:00:12,2023-11-28 23:00:12,1
14440,214,2023-11-28,green,0,9,3,0,0,2023-11-28 23:00:12,2023-11-28 23:00:12,1
14441,5,2023-11-29,green,0,1,0,0,0,2023-11-29 23:00:07,2023-11-29 23:00:07,1
14442,30,2023-11-29,green,0,1,0,0,0,2023-11-29 23:00:08,2023-11-29 23:00:08,1
14443,56,2023-11-29,red,0,6,2,1,0,2023-11-29 23:00:08,2023-11-29 23:00:08,3
14444,58,2023-11-29,yellow,0,0,0,0,0,2023-11-29 23:00:08,2023-11-29 23:00:08,2
14445,60,2023-11-29,yellow,0,3,1,1,0,2023-11-29 23:00:09,2023-11-29 23:00:09,2
14446,126,2023-11-29,green,1,2,4,3,2,2023-11-29 23:00:09,2023-11-29 23:00:09,1
14447,127,2023-11-29,green,1,3,0,0,0,2023-11-29 23:00:09,2023-11-29 23:00:09,1
14448,131,2023-11-29,green,0,0,0,0,0,2023-11-29 23:00:10,2023-11-29 23:00:10,1
14449,132,2023-11-29,yellow,2,8,2,2,1,2023-11-29 23:00:10,2023-11-29 23:00:10,2
14450,133,2023-11-29,yellow,1,3,0,0,0,2023-11-29 23:00:10,2023-11-29 23:00:10,2
14451,134,2023-11-29,green,0,1,0,0,0,2023-11-29 23:00:11,2023-11-29 23:00:11,1
14452,135,2023-11-29,green,65,65,25,10,0,2023-11-29 23:00:11,2023-11-29 23:00:11,1
14453,202,2023-11-29,green,0,0,0,0,0,2023-11-29 23:00:11,2023-11-29 23:00:11,1
14454,214,2023-11-29,green,0,9,3,0,0,2023-11-29 23:00:11,2023-11-29 23:00:11,1
14455,5,2023-11-30,green,0,1,0,0,0,2023-11-30 23:00:06,2023-11-30 23:00:06,1
14456,30,2023-11-30,green,0,1,0,0,0,2023-11-30 23:00:06,2023-11-30 23:00:06,1
14457,56,2023-11-30,red,0,6,2,1,0,2023-11-30 23:00:07,2023-11-30 23:00:07,3
14458,58,2023-11-30,yellow,0,0,0,0,0,2023-11-30 23:00:07,2023-11-30 23:00:07,2
14459,60,2023-11-30,yellow,0,3,1,1,0,2023-11-30 23:00:08,2023-11-30 23:00:08,2
14460,126,2023-11-30,green,1,2,4,3,2,2023-11-30 23:00:08,2023-11-30 23:00:08,1
14461,127,2023-11-30,green,1,3,0,0,0,2023-11-30 23:00:08,2023-11-30 23:00:08,1
14462,131,2023-11-30,green,0,0,0,0,0,2023-11-30 23:00:08,2023-11-30 23:00:08,1
14463,132,2023-11-30,yellow,2,9,2,2,1,2023-11-30 23:00:09,2023-11-30 23:00:09,2
14464,133,2023-11-30,yellow,1,3,0,0,0,2023-11-30 23:00:09,2023-11-30 23:00:09,2
14465,134,2023-11-30,green,0,1,0,0,0,2023-11-30 23:00:09,2023-11-30 23:00:09,1
14466,135,2023-11-30,green,65,65,25,10,0,2023-11-30 23:00:10,2023-11-30 23:00:10,1
14467,202,2023-11-30,green,0,0,0,0,0,2023-11-30 23:00:10,2023-11-30 23:00:10,1
14468,214,2023-11-30,green,0,9,3,0,0,2023-11-30 23:00:10,2023-11-30 23:00:10,1
14469,5,2023-12-01,green,0,1,0,0,0,2023-12-01 23:00:09,2023-12-01 23:00:09,1
14470,30,2023-12-01,green,0,1,0,0,0,2023-12-01 23:00:10,2023-12-01 23:00:10,1
14471,56,2023-12-01,red,0,6,2,1,0,2023-12-01 23:00:10,2023-12-01 23:00:10,3
14472,58,2023-12-01,yellow,0,0,0,0,0,2023-12-01 23:00:10,2023-12-01 23:00:10,2
14473,60,2023-12-01,yellow,0,3,1,1,0,2023-12-01 23:00:11,2023-12-01 23:00:11,2
14474,126,2023-12-01,green,1,2,4,3,2,2023-12-01 23:00:11,2023-12-01 23:00:11,1
14475,127,2023-12-01,green,1,3,0,0,0,2023-12-01 23:00:11,2023-12-01 23:00:11,1
14476,131,2023-12-01,green,0,0,0,0,0,2023-12-01 23:00:12,2023-12-01 23:00:12,1
14477,132,2023-12-01,yellow,2,9,2,2,1,2023-12-01 23:00:12,2023-12-01 23:00:12,2
14478,133,2023-12-01,yellow,1,3,0,0,0,2023-12-01 23:00:12,2023-12-01 23:00:12,2
14479,134,2023-12-01,green,0,1,0,0,0,2023-12-01 23:00:13,2023-12-01 23:00:13,1
14480,135,2023-12-01,green,65,65,25,10,0,2023-12-01 23:00:13,2023-12-01 23:00:13,1
14481,202,2023-12-01,green,0,0,0,0,0,2023-12-01 23:00:13,2023-12-01 23:00:13,1
14482,214,2023-12-01,green,0,9,3,0,0,2023-12-01 23:00:14,2023-12-01 23:00:14,1
14483,5,2023-12-02,green,0,1,0,0,0,2023-12-02 23:00:09,2023-12-02 23:00:09,1
14484,30,2023-12-02,green,0,1,0,0,0,2023-12-02 23:00:10,2023-12-02 23:00:10,1
14485,56,2023-12-02,red,0,6,2,1,0,2023-12-02 23:00:10,2023-12-02 23:00:10,3
14486,58,2023-12-02,yellow,0,0,0,0,0,2023-12-02 23:00:11,2023-12-02 23:00:11,2
14487,60,2023-12-02,yellow,0,3,1,1,0,2023-12-02 23:00:11,2023-12-02 23:00:11,2
14488,126,2023-12-02,green,1,2,4,3,2,2023-12-02 23:00:12,2023-12-02 23:00:12,1
14489,127,2023-12-02,green,1,3,0,0,0,2023-12-02 23:00:12,2023-12-02 23:00:12,1
14490,131,2023-12-02,green,0,0,0,0,0,2023-12-02 23:00:13,2023-12-02 23:00:13,1
14491,132,2023-12-02,yellow,2,9,2,2,1,2023-12-02 23:00:13,2023-12-02 23:00:13,2
14492,133,2023-12-02,yellow,1,3,0,0,0,2023-12-02 23:00:14,2023-12-02 23:00:14,2
14493,134,2023-12-02,green,0,1,0,0,0,2023-12-02 23:00:14,2023-12-02 23:00:14,1
14494,135,2023-12-02,green,65,65,25,10,0,2023-12-02 23:00:14,2023-12-02 23:00:14,1
14495,202,2023-12-02,green,0,0,0,0,0,2023-12-02 23:00:15,2023-12-02 23:00:15,1
14496,214,2023-12-02,green,0,9,3,0,0,2023-12-02 23:00:15,2023-12-02 23:00:15,1
14497,5,2023-12-03,green,0,1,0,0,0,2023-12-03 23:00:07,2023-12-03 23:00:07,1
14498,30,2023-12-03,green,0,1,0,0,0,2023-12-03 23:00:07,2023-12-03 23:00:07,1
14499,56,2023-12-03,red,0,6,2,1,0,2023-12-03 23:00:08,2023-12-03 23:00:08,3
14500,58,2023-12-03,yellow,0,0,0,0,0,2023-12-03 23:00:08,2023-12-03 23:00:08,2
14501,60,2023-12-03,yellow,0,3,1,1,0,2023-12-03 23:00:08,2023-12-03 23:00:08,2
14502,126,2023-12-03,green,1,2,4,3,2,2023-12-03 23:00:09,2023-12-03 23:00:09,1
14503,127,2023-12-03,green,1,3,0,0,0,2023-12-03 23:00:09,2023-12-03 23:00:09,1
14504,131,2023-12-03,green,0,0,0,0,0,2023-12-03 23:00:09,2023-12-03 23:00:09,1
14505,132,2023-12-03,yellow,2,9,2,2,1,2023-12-03 23:00:10,2023-12-03 23:00:10,2
14506,133,2023-12-03,yellow,1,3,0,0,0,2023-12-03 23:00:10,2023-12-03 23:00:10,2
14507,134,2023-12-03,green,0,1,0,0,0,2023-12-03 23:00:11,2023-12-03 23:00:11,1
